4.000000000000000000e+02;4.100000000000000000e+02;4.200000000000000000e+02;4.300000000000000000e+02;4.400000000000000000e+02;4.500000000000000000e+02;4.600000000000000000e+02;4.700000000000000000e+02;4.800000000000000000e+02;4.900000000000000000e+02;5.000000000000000000e+02;5.100000000000000000e+02;5.200000000000000000e+02;5.300000000000000000e+02;5.400000000000000000e+02;5.500000000000000000e+02;5.600000000000000000e+02;5.700000000000000000e+02;5.800000000000000000e+02;5.900000000000000000e+02;6.000000000000000000e+02;6.100000000000000000e+02;6.200000000000000000e+02;6.300000000000000000e+02;6.400000000000000000e+02;6.500000000000000000e+02;6.600000000000000000e+02;6.700000000000000000e+02;6.800000000000000000e+02;6.900000000000000000e+02;7.000000000000000000e+02
0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;1.372212692967409928e-02;1.029159519725557533e-02;3.773584905660377214e-02;5.317324185248713253e-02;8.747855917667238246e-02;1.012006861063464852e-01;1.320754716981132060e-01;1.886792452830188815e-01;2.761578044596912362e-01;3.876500857632932950e-01;5.711835334476843551e-01;6.826758147512864694e-01;6.432246998284734119e-01;5.711835334476843551e-01;4.819897084048027636e-01;3.927958833619211165e-01;3.259005145797598813e-01;2.607204116638078828e-01;1.852487135506003524e-01;1.252144082332761477e-01;6.518010291595197070e-02;1.372212692967409928e-02;0.000000000000000000e+00
0.000000000000000000e+00;0.000000000000000000e+00;1.543739279588336212e-02;1.715265866209262496e-02;6.689536878216123528e-02;6.174957118353344848e-02;1.286449399656946768e-01;2.847341337907375869e-01;5.317324185248714086e-01;5.831903945111491794e-01;7.718696397941681164e-01;7.924528301886792914e-01;9.639794168096055271e-01;9.897084048027444680e-01;9.948542024013722340e-01;9.090909090909090606e-01;8.747855917667238801e-01;8.404802744425385885e-01;7.032590051457976443e-01;6.346483704974270612e-01;5.317324185248714086e-01;3.516295025728988222e-01;1.886792452830188815e-01;1.029159519725557498e-01;6.518010291595197070e-02;4.288164665523155894e-02;2.572898799313893745e-02;1.715265866209262496e-02;8.576329331046312482e-03;0.000000000000000000e+00;0.000000000000000000e+00
0.000000000000000000e+00;4.288164665523155894e-02;1.715265866209262358e-01;3.173241852487135306e-01;6.003430531732418807e-01;6.346483704974270612e-01;7.547169811320755262e-01;7.375643224699828249e-01;6.346483704974270612e-01;5.660377358490565891e-01;4.716981132075471761e-01;4.373927958833619400e-01;2.915951972555745897e-01;2.144082332761577947e-01;1.457975986277872948e-01;1.029159519725557498e-01;7.718696397941680887e-02;5.145797598627787489e-02;4.288164665523155894e-02;2.572898799313893745e-02;2.572898799313893745e-02;8.576329331046312482e-03;6.861063464837049639e-03;3.430531732418524819e-03;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00;0.000000000000000000e+00
